E_gravity,E_shell_1,E_shell_2,E_shell_3,E_soliton,E_twist,alpha_pwari,step
0.3455693673736214,0.07306866486000613,,,57.38776060665381,0.2304010985581866,0.004014812498738151,13900
1.3268127166253243,0.03263748421512727,0.45193208274744257,,122.09763279299463,0.753989528689824,0.006175300138440394,1400
0.36358529963857134,0.07279216222185823,,,55.371295709280446,0.2087449807518182,0.003769913238942532,14000
0.32383959973740806,0.022376155352986832,0.04985537200650399,,51.24151831314388,0.15824324474087612,0.0030881841512546554,14100
0.34807427432324006,0.04024283690509603,0.05322307193753664,,51.601050427089454,0.13235430286513214,0.0025649536544250064,14200
0.3293938296206677,0.019838105179051872,,,54.951435597348855,0.18914119046313374,0.003441969957783212,14300
0.3432216401624034,0.07817214289846983,,,55.239688310683164,0.2405799596550792,0.004355201251353764,14400
0.3208895859070853,0.08187193871825668,,,53.24472212179842,0.2007521680073138,0.0037703674656821198,14500
0.3113930037550826,0.05701411682197438,,,53.4847232596345,0.20187825368492943,0.00377450309885569,14600
0.31564059119903193,0.08395225454131089,,,53.92205584658623,0.22215621639219474,0.004119950786450945,14700
0.29205485013291793,0.019674305512724685,0.09359796402035483,,52.67989810956813,0.16851340474966836,0.003198817970360912,14800
0.28526433276142754,0.04875075258506281,,,51.3089377473553,0.13171664888021278,0.0025671287433153313,14900
1.2029445220283737,0.0435375153505126,0.08625901419729426,,133.43990889293627,0.5737203047970862,0.004299465651294794,1500
0.2952819393033073,0.032592076256380165,,,50.73574771947465,0.17259723643733058,0.003401886129512585,15000
0.3176690971199166,0.07243809122240707,,,54.299802478015245,0.21787467208614866,0.004012439495969827,15100
0.36302664449134536,0.045072317479469694,,,56.08330303363342,0.21836862344042263,0.003893647692423999,15200
0.36806146659993055,0.034913070275006924,0.0696175223729721,,51.671830793587695,0.1945051305478073,0.003764239191074777,15300
0.3183629775160321,0.053385388914341345,,,49.156424892271055,0.17766416054504583,0.0036142612269791058,15400
0.30954392673370257,0.05903047666120804,,,52.435700303885895,0.16376055173614834,0.0031230736080016157,15500
0.30299584818118724,0.036601130134071826,,,52.13192276587038,0.17508214311526468,0.0033584439979621682,15600
0.2581223192599236,0.030000001754207747,,,49.703484609864574,0.17232351670057483,0.00346703089437665,15700
0.26321284238273096,0.027646167203597152,0.051469752966561824,,51.38915737231397,0.18307824674125123,0.0035625851074936104,15800
0.2740172685687477,0.04444663363245876,,,53.13491272368963,0.215242807561101,0.004050873456410841,15900
1.0587970410243308,0.10086835324755403,,,134.77630031089944,0.41685476308721303,0.003092938165876495,1600
0.2674544820167756,0.06849973235715831,,,53.17631345831378,0.21860122769375523,0.004110875942258053,16000
0.2773984830719128,0.06961601484904087,,,50.933089066316434,0.17225161520145854,0.0033819196588917213,16100
0.2905009910653173,0.024132105324537557,0.050512539745838615,,47.34119357129453,0.14492112158591644,0.0030612054883590806,16200
0.3902410124465612,0.058784373801977444,,,50.67965316581442,0.1670182947413972,0.0032955690165231465,16300
0.41441567073126556,0.05534686994546347,,,52.60621495597551,0.19853271479256598,0.0037739403026564784,16400
0.3621910970685385,0.025384579001638517,,,49.292715571393046,0.18312868422275402,0.0037151267098993524,16500
0.3169151089443358,0.04707227512931408,,,48.68955403950691,0.17860823863535263,0.0036683071381271876,16600
0.30510526607511235,0.038203512996254005,,,51.50779509324878,0.19384967780986917,0.003763501766265227,16700
0.27908643821948675,0.05894809684556166,,,50.34267026099479,0.19713107659540455,0.003915785070068891,16800
0.2573759459567971,0.0167900233087689,,,48.02605747570221,0.15639028047249037,0.0032563630806383137,16900
1.1418904177330418,0.028603841521070456,0.03345919821567851,0.06813590607214157,114.70390389782528,0.1938520676157732,0.0016900215339527647,1700
0.2549650607853002,0.05032455530925778,0.03941417767844703,,47.85902494993612,0.14166030683037795,0.0029599497060076863,17000
0.2637752805635745,0.024103374894585528,0.1028160424863353,,49.18641493991049,0.17709252781873291,0.0036004357714438293,17100
0.29262344268371243,0.1159517769545087,,,51.49379591000382,0.21560976622021752,0.0041871018131396,17200
0.33312021130395986,0.03750018611862631,,,50.16135932656849,0.17759893114922543,0.0035405525993223693,17300
0.32626787844692046,0.010147812969924182,0.07121822711989635,,46.94001720264579,0.15799940931094036,0.003365985330359757,17400
0.3413372988286088,0.0703935092057655,,,48.1573011646614,0.17693471648984255,0.0036740995074632647,17500
0.3212479031351171,0.03659211505824831,,,49.62461458036173,0.17226554530698013,0.003471372962061289,17600
0.27716449294255746,0.022886649929487492,,,47.70026577865306,0.14658627664665028,0.003073070437948187,17700
0.25692929065233716,0.03762788425445375,,,46.28654986878436,0.1648232663100493,0.0035609322098384797,17800
0.2582389007135266,0.03338038670261004,,,48.78408108325968,0.1821438370110172,0.0037336736280868493,17900
1.1096431652222922,0.04459844977880909,0.11362032412684372,,100.15265669802511,0.2632975050033265,0.0026289617638122864,1800
0.2690320145342857,0.06326142689472664,,,50.07066584034418,0.19257694125938313,0.003846103063087594,18000
0.2624759131432055,0.06116790003134935,,,48.39471071137853,0.17864942391603736,0.0036915072182471674,18100
0.2597893119293577,0.04210702862858991,,,45.91255146237097,0.1522190473083692,0.0033154125061667494,18200
0.2535296595688111,0.013365645309922191,0.07440100753205525,,46.38754473702047,0.14263711895814757,0.0030749012427103797,18300
0.2782211129672194,0.07881352862983619,,,49.26232268746893,0.1763714294331846,0.00358024997221759,18400
0.2833431510161234,0.03964671514688648,,,47.80497951139908,0.17853926060129938,0.0037347419123718428,18500
0.26738960770403264,0.03377304998796935,0.07455849810670953,,45.19690802769461,0.16142990748874972,0.0035717024578281508,18600
0.2664362861934862,0.06325840802344475,,,47.59324176344804,0.168847663573769,0.003547723527911588,18700
0.2805953760813663,0.03912902466324494,0.10478884574929785,,48.91063982218209,0.18817798967375277,0.0038473835214155134,18800
0.25569236154919095,0.05386447187380633,,,46.56812015958013,0.16705282952162398,0.003587278785339961,18900
2.493505542693882,0.08700943645480637,,,132.09368410577875,0.34061182592097056,0.002578562542386307,1900
0.24202956387398553,0.021956979325625403,0.06404391780725201,,45.117863547674744,0.14188441001345736,0.0031447501910974174,19000
0.23053166167408368,0.06893529398279825,,,46.12685528003957,0.14806374545140027,0.003209924989520622,19100
0.2284047711562461,0.03639214433979873,,,47.80475609772237,0.18367585823408922,0.0038422088768452134,19200
0.24362467479826352,0.027028465528584913,,,47.89924206816083,0.18763327533411614,0.003917249359960919,19300
0.25525509658463874,0.029239721854744296,,,45.48453214402349,0.15643042952314723,0.0034392005842298554,19400
0.24150433848454947,0.04366515323226551,,,45.22680707715059,0.15255584675720357,0.0033731288281519563,19500
0.27662918375847156,0.07297398345000639,,,47.637579738963446,0.17458809769132747,0.0036649237565805513,19600
0.2634677253922482,0.03447896053943892,,,46.48716877185871,0.15823792859221683,0.003403905481290724,19700
0.22833820079457567,0.032913575939570464,,,44.428650666078774,0.1421005264204862,0.003198398427368396,19800
0.2324694358858034,0.028414145617024534,,,45.38580483156193,0.16360071827092496,0.0036046671173528408,19900
3.718038284170695,0.43926407562224,,,130.88166887561343,0.6872027927430159,0.005250565634184538,2000
0.2425886560967467,0.034061941427349356,,,46.917660258295854,0.1824388726526094,0.003888490424463378,20000
0.23910583470788369,0.06099580536633974,,,46.91496979174039,0.17183866146055365,0.0036627682427029227,20100
0.25022245123600356,0.01619732273800632,,,44.96104226212487,0.1551376429511823,0.0034504903611158066,20200
0.2429951430736009,0.041361583521891954,,,44.05294336430806,0.14493272925942133,0.003289966984972147,20300
0.25316425094774325,0.02113246660965889,0.08307353837932643,,46.26080763245043,0.15269788698515654,0.0033008046076144163,20400
0.27714906517208376,0.03591784660814302,,,47.20595825556715,0.16887955271785296,0.003577505021793228,20500
0.2904426077760975,0.029927673540519544,0.07150334757804803,,43.831211222971646,0.16099719894765044,0.0036731177271978484,20600
0.2866257903048962,0.08127942800167581,,,43.401232302459846,0.1570283011026544,0.003618060888417551,20700
0.3089053205886106,0.05155812758800343,,,46.811038161253215,0.17128641096299788,0.0036591030169627033,20800
0.3287218675930981,0.019513172853396016,,,45.426164392309836,0.16686769922274722,0.003673382982143131,20900
3.202431801161447,0.020531957422086664,0.29782216117668375,,107.37685109379579,0.5059395424775995,0.0047118120649268375,2100
0.28418956894340397,0.039847443764317175,,,43.35066528176189,0.14618201228747416,0.0033720823276263434,21000
0.2813607582296481,0.026645563456268805,,,44.14072098629525,0.1383902796606732,0.0031352065976366903,21100
0.26083339308074655,0.021509877558262436,,,44.88436289989993,0.15542420911069454,0.0034627696388900074,21200
0.24184587577263686,0.06136068893565896,,,45.806553743919075,0.17198580343405553,0.0037546112810743167,21300
0.23905838365433615,0.03179086922269316,,,44.40863439156018,0.1571697887215433,0.0035391718496845578,21400
0.22810281085047468,0.028953694599513448,,,42.35827524568355,0.1401687410564767,0.003309122957520806,21500
0.22946778793959074,0.055519259891133,,,44.98994934985167,0.14992057152315638,0.0033323125206774803,21600
0.2463208392255484,0.04182793712854212,,,46.00147968934471,0.1651914840600844,0.003591003706307899,21700
0.23376525656459382,0.03443957104131398,,,42.8204973639137,0.1426688752017666,0.003331789306165289,21800
0.2266242235850512,0.016265571928906732,,,43.29745761052007,0.13829653553592033,0.003194102914308718,21900
2.907434466193473,0.03799873663321669,0.203352945673985,,110.57895194822966,0.34666891890020335,0.003135035309997378,2200
0.25517597707800505,0.04730929160397324,,,45.15223273128792,0.1667105806769211,0.0036921890810817024,22000
0.25295298100265634,0.017560481436600568,0.09979838812897075,,44.31042265785925,0.16433655579037415,0.003708756223322237,22100
0.24678573667481685,0.05726450287269308,,,44.17252854462527,0.14322263698017057,0.0032423463564119942,22200
0.2447980910437357,0.021629027223067476,,,42.73916165044831,0.13825028402436795,0.003234744872982734,22300
0.21922014516904512,0.03140577991798151,,,42.857094184744554,0.14606768617586832,0.0034082498814831616,22400
0.23798620616020094,0.03906604443040477,,,45.76509924529222,0.16044899744661528,0.0035059248224643676,22500
0.25832001341986377,0.027101634948463658,,,44.05475260341569,0.15269269882335487,0.003465975628053264,22600
0.24231669216265184,0.015162478524350402,0.06353040582668848,,41.319876845031786,0.14637297127193974,0.0035424348388284057,22700
0.26184606281823736,0.029320589296667664,,,43.65447953169538,0.14960029520309162,0.003426917393310672,22800
0.28509729506764214,0.03359389045713035,,,44.8044792393633,0.153108667177561,0.0034172625098395576,22900
2.0199039333366313,0.10674097465681738,,,114.65740824293316,0.2765463138496267,0.002411935853841101,2300
0.2866974397579829,0.037632849694290885,,,42.30594895342412,0.14451286998101717,0.0034158995024580513,23000
0.26715745267902424,0.04226472757724766,,,41.8639832007679,0.14101283742072976,0.0033683569177942723,23100
0.2569763398442147,0.03178253542656644,,,43.234540955781405,0.14572141710370462,0.003370486048475518,23200
0.24620307382577789,0.01857387574385536,,,43.61593484709766,0.16317994656481286,0.0037412919644360517,23300
0.24155988454102884,0.06498568637544559,,,43.68925162574199,0.15809680680568922,0.0036186659400807304,23400
0.2509933600867331,0.013791802692285351,,,41.36473543684474,0.13092928755219055,0.0031652393317513675,23500
0.24327153664898088,0.029116286914090725,,,41.501437281572464,0.1306925030198382,0.0031491078762679024,23600
0.2563101651059386,0.03756890738446492,,,44.33108488703507,0.15378003902298384,0.0034688986162835344,23700
0.272233545709365,0.016494923943884035,,,42.79834844873806,0.1462798033262563,0.0034178843022754416,23800
0.23641671158618832,0.036196326657287545,,,40.944756564055496,0.13895975877584438,0.0033938352657794063,23900
1.1345592862671794,0.008683512319874702,0.10752039303884525,0.1521986986433368,106.95860199491634,0.32325149527485575,0.0030222112971354997,2400
0.2537904274672769,0.08119985536372318,,,43.19836223261613,0.1462950329723041,0.0033865874864544452,24000
0.264746644412389,0.03416571284954439,,,43.5660262673158,0.15559133833407984,0.003571391555874076,24100
0.25248409460420035,0.039011318817919076,,,41.79858977266318,0.13865783721670868,0.0033172850560473388,24200
0.25043460159462816,0.045808564021346206,,,41.45284980008443,0.12740579605022803,0.003073511149768249,24300
0.2667516662269245,0.014355873898438625,,,41.13028985041457,0.13093013640784057,0.0031833020599664184,24400
0.25548892778497195,0.02106542254969593,0.08492367679791439,,42.252149477479335,0.15112861197488792,0.0035768265956609008,24500
0.2753279351699977,0.07696632911464701,,,43.78107150336517,0.15794054140107133,0.003607507445059481,24600
0.26668479068312967,0.01601038736862196,0.07564974273774801,,41.168392337166814,0.1381503577890843,0.003355738466968558,24700
0.24129446983756064,0.05399585959597387,,,40.872436686201446,0.13589678775793765,0.0033249005632154166,24800
0.2613275833541323,0.03821807318638578,,,43.05582351565639,0.14641808306849377,0.003400656894072686,24900
0.9760353455089706,0.05938028983972499,0.12092497885575251,,104.35885178296381,0.2163425036331041,0.0020730632805642003,2500
0.2620093535907402,0.017130972107393533,,,41.57324526933879,0.12915443419893302,0.0031066719319645547,25000
0.25986759899768846,0.03865095785497222,,,40.01360182764001,0.13080942273176843,0.0032691239167929593,25100
0.27064208232471954,0.024110644245914536,,,41.18151582207124,0.14407584444097604,0.0034985561256042587,25200
0.28276100190455494,0.026964798682599222,,,42.16803394044109,0.15097670443015884,0.0035803591090682843,25300
0.26249991719818644,0.02222161490994152,,,42.34344822947981,0.14774782727454613,0.0034892724483331764,25400
0.24961330423433198,0.05107108135659374,,,41.365282234411595,0.1373929591429929,0.0033214558615702206,25500
0.2336770483431297,0.018662827837793796,0.05174553980417647,,39.73783685280916,0.11745061829193983,0.0029556369343148323,25600
0.2274097033896286,0.04054472792882559,,,41.00059401705517,0.12621927783198916,0.0030784743698953547,25700
0.2540707435327176,0.03652773789299623,,,42.31290022418598,0.14537072498044046,0.0034356124068599487,25800
0.2639173688943617,0.030893009468885686,,,39.80892233936499,0.1376973082653854,0.0034589559368509615,25900
0.9198860746937617,0.0014578983890291925,0.08273599779667024,,102.8357357983623,0.2727624667423617,0.0026524093460777824,2600
0.25521104059312705,0.037508464925367566,,,40.61872711838496,0.13837050979715382,0.003406569324387425,26000
0.2838061285659008,0.039871387777857224,,,42.91076598555608,0.15064946316542946,0.0035107614535741126,26100
0.2959080345654153,0.06747563380461875,,,40.982687610038404,0.13637817756363224,0.0033277021473386097,26200
0.2701356746837217,0.03619748736609921,,,39.71465526600136,0.11685855181170608,0.002942454140140693,26300
0.28094343650644077,0.02351255039081998,,,40.1487633801958,0.11758059254796953,0.002928623017215234,26400
0.2807486248925009,0.03817106266573506,,,39.8305893434812,0.13300214841473576,0.003339196095437722,26500
0.28555246358548586,0.023130672890362625,0.08125341920757867,,41.24850483546196,0.14499370482995905,0.0035151263156890425,26600
0.30361279285831616,0.02819945349181516,,,41.698530881708095,0.1449236919980764,0.0034755107418340753,26700
0.2827092646630938,0.027142338517976733,0.06940316386293972,,39.511474323121284,0.13197053451539423,0.0033400559401087155,26800
0.2574115165752446,0.020044423066021486,,,40.85430908647157,0.1299457339268765,0.003180710599017486,26900
0.9481227165529652,0.046639465988993135,,,114.29448796744457,0.5812424851492469,0.005085481334102542,2700
0.2708569843212674,0.04520289331123307,,,41.15056269603142,0.12929177199250924,0.0031419199039282686,27000
0.2508811043130473,0.0670917119042663,,,37.855897421125256,0.11403320708355702,0.0030122970224428355,27100
0.25147925034990776,0.04508617493621797,,,39.19681535348417,0.12591109236464243,0.0032122786310355266,27200
0.2875352604422335,0.09080783603150153,,,40.856655687222876,0.14740544795259092,0.0036078686684747206,27300
0.27079160830849697,0.021485902144677455,0.07822002947348325,,40.179475184999134,0.14686553553516515,0.00365523777647541,27400
0.26034285063745616,0.07436814080592935,,,40.72349412221124,0.13578477246675302,0.003334310461161874,27500
0.2674201246329313,0.030538043535537622,,,39.705473615329346,0.12493074676469038,0.003146436382425056,27600
0.24207483068119348,0.009893595405053026,,,38.37498016405574,0.11369786995142107,0.0029628124748300763,27700
0.24259235493883405,0.028617036182294064,,,40.035661780131754,0.11976180443207211,0.0029913781640423776,27800
0.25899127358696733,0.05278510680406313,,,39.634388151074496,0.1286834411861399,0.003246762399753388,27900
1.3483375844719918,0.21121276796743585,,,122.45479729599636,0.6720648658469079,0.005488268983226523,2800
0.26065786576852695,0.009437567711235204,0.0713481675800018,,38.2331140505565,0.13334729101144616,0.0034877433952964975,28000
0.2579171454178478,0.056133627266053546,,,41.02508709558233,0.14341167718007244,0.0034957068304558294,28100
0.28785234224724193,0.03232843662871913,,,41.28748997999332,0.13921191320097706,0.0033717698331488543,28200
0.26540639436105157,0.008820271593734205,0.07223490022716234,,38.48060116033541,0.11805798582269718,0.003067987044453651,28300
0.2556511827635871,0.04473774085160283,,,38.78698959310228,0.10917238877722604,0.002814665173103324,28400
0.2666363264166989,0.017510251122454475,,,39.06436502765653,0.10915252426816359,0.0027941712143762358,28500
0.2675776712343959,0.013943498414268153,,,38.86594772455501,0.12582757812225104,0.003237476132423108,28600
0.28980722884541166,0.028657620094264362,,,40.12623837978471,0.13795944214311534,0.003438135437400438,28700
0.3130356451771849,0.04377075560663475,,,39.806413898315135,0.13444842145933902,0.003377556737534444,28800
0.31799185690997966,0.016981091556695128,,,39.1881627539867,0.13127459210127745,0.0033498531922863005,28900
1.6777942000378654,0.06309638718064192,0.12940661227824704,,106.58088429375175,0.2933190294028322,0.002752079149525577,2900
0.3188586024974669,0.03372135962153666,,,39.962525371568056,0.12515676571534162,0.003131853268822353,29000
0.3053173526143323,0.01907779811686844,,,38.1587948816597,0.10523414953035004,0.002757795414050899,29100
0.27279627390224076,0.05795172316949662,,,36.59336559612814,0.1030169403933955,0.0028151808043667755,29200
0.2753731798563646,0.05556369718306703,,,39.29098678622277,0.1246160873487799,0.0031716201994823924,29300
0.29549792279504755,0.02237283632842115,,,39.548466618938534,0.1379878572398251,0.003489082359864415,29400
0.2884390697390828,0.01607893220509569,,,38.66108163860404,0.13634601009967787,0.003526699314163343,29500
0.291380814385006,0.027507546270372232,,,39.41441512050137,0.13204801790303483,0.003350246794207792,29600
0.29077641743995775,0.032074165353563125,,,38.27987529922798,0.11748119195591332,0.0030690066526492224,29700
0.25087992364758316,0.016490284548582264,,,37.4271989585585,0.10537268566415565,0.0028154040001986316,29800
0.2439925729635518,0.0407644634270772,,,38.17501527323244,0.10639573475822928,0.002787051530869507,29900
1.5450412655749368,0.03302106361584257,0.10609103306112946,,92.54139987253092,0.20409276970431314,0.0022054212491429367,3000
0.2607744559670479,0.03762391016940371,,,37.705044367358646,0.11505766609907377,0.003051519180777824,30000
0.2674242199697574,0.03555706502863906,,,38.27692281159676,0.13213088945123808,0.0034519726181125084,30100
0.29738870648132887,0.031062733434976907,,,40.36100130857537,0.14510549961414304,0.0035951907759858514,30200
0.30090326893758246,0.022919545330068198,,,38.88505012092395,0.12652681336102603,0.0032538678224036098,30300
0.2732313375164461,0.050243873019544236,,,36.96780632163472,0.1084374552028418,0.0029332942901559404,30400
0.2598033699262936,0.02989300264293799,,,38.02149883360814,0.10455076478497662,0.002749780203103451,30500
0.2588873203769049,0.05340556618272519,,,37.6931366900851,0.10141123658823874,0.0026904430220824316,30600
0.2558192231488568,0.017683776114225454,,,37.66378288245472,0.11370596942453166,0.0030189736856597164,30700
0.29391740905703034,0.049234956090098855,,,38.80959612372802,0.13173169171422758,0.0033943072041836423,30800
0.31535370339390123,0.019571747263853096,,,38.787626163780665,0.1334412805291268,0.0034403054202304436,30900
2.450113407119253,0.11860697370176286,,,103.75128477515968,0.294009853952975,0.0028337948256749435,3100
0.31600895769195775,0.04304394364023399,,,38.77976714595182,0.12861134825995502,0.0033164548867947656,31000
0.3104848622086462,0.021722658630773103,,,38.38113719097688,0.11153700848559639,0.0029060370965719564,31100
0.29107063410931355,0.035471083466547246,,,36.16213735020643,0.0927077853793024,0.0025636699645678763,31200
0.2652265056905047,0.010834140394041764,0.056580307977037614,,36.603339958618456,0.09676823077909547,0.0026436994790228385,31300
0.2939826590527707,0.03174704309851736,,,39.00741328185171,0.12052441565014135,0.0030897823134100415,31400
0.33217546622665856,0.06425061830671704,,,37.916970301497855,0.12824649599796434,0.0033822980838977565,31500
0.3300343633668097,0.018513221148771384,0.06691197644810626,,37.727431701572606,0.12906323840827383,0.0034209388921349246,31600
0.35035018326368167,0.054930911404895366,,,38.872791166542434,0.12771715972024295,0.003285515546672869,31700
0.3404752940738645,0.018365137034752534,0.052655553366037756,,36.97284513774597,0.11066626285629899,0.002993176815146385,31800
0.3066481126449156,0.014182608559892776,,,36.327869345203744,0.0927163040977937,0.0025522086973161487,31900
2.0207598652093823,0.06112825045128367,,,103.61668127576826,0.24140603090570353,0.002329798908181772,3200
0.2994999973615651,0.038017409053982223,,,36.93953617224379,0.09685960481774136,0.002622112101410771,32000
0.29930872644314965,0.0569809733890483,,,36.78502201841707,0.11232731613851722,0.0030536155743573724,32100
0.3179222898033322,0.024962585335075362,,,38.46543167602411,0.13239891920088015,0.0034420234852948687,32200
0.3458773266418469,0.027219938964044538,,,39.032640142419716,0.135055059146615,0.003460054422499606,32300
0.34533855077495595,0.030324559578574363,,,36.704822845778125,0.11579986029882808,0.0031548949516901877,32400
0.3055847762137106,0.014661246580093015,,,36.63574119660854,0.10169427275286776,0.002775821354537842,32500
0.2945765983562441,0.04738717558823175,,,37.16569451932617,0.098917638365256,0.002661530738079408,32600
0.27423003285924846,0.024579487373123283,,,35.90012203325143,0.09267517246734232,0.0025814723521414406,32700
0.28323312450465127,0.013183901007835877,,,36.802404331968994,0.10909540880170705,0.002964355475735578,32800
0.3233905907533604,0.052122271593743046,,,38.199835106351216,0.13124530628103057,0.003435755832862465,32900
1.443078019090863,0.003653378013661268,0.08514604694274049,,95.5911738504681,0.26826572904311413,0.0028063859688840977,3300
0.36253600784667234,0.014257451224668927,,,37.87427466029563,0.13022701849064663,0.0034384029703192244,33000
0.35833042723490016,0.025295320867535945,,,37.90988094992247,0.11574277664673668,0.0030531031421498936,33100
0.3380111056431468,0.03850645373034284,,,36.46858008083836,0.09502542277419643,0.002605679260436178,33200
0.2951478389683521,0.007522251209540159,0.047759543948374526,,35.09139747678275,0.08275650771621591,0.0023583132524422675,33300
0.2868785260532424,0.02503263058309214,,,36.83730882687976,0.09667564325712423,0.0026243948414217794,33400
0.3076664162155803,0.018222492773100323,,,37.65019035339639,0.11314927316292762,0.0030052775856077587,33500
0.33050784214881623,0.03131064467272632,,,36.58915775805655,0.12248910120618964,0.003347688460503544,33600
0.3485444950661595,0.020387051645411245,,,37.44668694711601,0.12838404666977446,0.0034284487396998437,33700
